"feature","01_INACTvsControl","P_01_INACTvsControl","FDR_01_INACTvsControl","01_ACTvsControl","P_01_ACTvsControl","FDR_01_ACTvsControl","01_ACTvsINACT","P_01_ACTvsINACT","FDR_01_ACTvsINACT","01_AA.CTRLvsEA.CTRL","P_01_AA.CTRLvsEA.CTRL","FDR_01_AA.CTRLvsEA.CTRL","01_AA.INACTvsEA.INACT","P_01_AA.INACTvsEA.INACT","FDR_01_AA.INACTvsEA.INACT","01_AA.ACTvsEA.ACT","P_01_AA.ACTvsEA.ACT","FDR_01_AA.ACTvsEA.ACT","01_AA.INACTvsAA.CTRL","P_01_AA.INACTvsAA.CTRL","FDR_01_AA.INACTvsAA.CTRL","01_AA.ACTvsAA.CTRL","P_01_AA.ACTvsAA.CTRL","FDR_01_AA.ACTvsAA.CTRL","01_AA.ACTvsAA.INACT","P_01_AA.ACTvsAA.INACT","FDR_01_AA.ACTvsAA.INACT","01_EA.INACTvsEA.CTRL","P_01_EA.INACTvsEA.CTRL","FDR_01_EA.INACTvsEA.CTRL","01_EA.ACTvsEA.CTRL","P_01_EA.ACTvsEA.CTRL","FDR_01_EA.ACTvsEA.CTRL","01_EA.ACTvsEA.INACT","P_01_EA.ACTvsEA.INACT","FDR_01_EA.ACTvsEA.INACT"
"EIF3F",-0.00660595849931606,0.0725295245960129,0.121604227805255,-0.00160601010848971,0.770883551363767,0.864298024713921,0.00454387988101385,0.685233864850231,0.87771528756097,-0.0118156306960385,0.934792495353451,0.987322337241211,0.00444847935579197,4.22576203367673e-06,6.13093610309709e-06,0.0454718662176302,0.108549447266179,0.352520441038934,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00788181812494993,0.0764381171359908,0.196522851453183,-0.00214806668349676,0.823557288018198,0.953804065130379,0.00420308178596896,0.242117487658372,0.651382924156361
"EIF3H",-0.0113856801627192,0.00365722782746837,0.0142483904954548,-0.00567756092858102,0.202950554009088,0.425701162067843,0.00245812170736701,0.08536738333379,0.420513406792373,0.0197898533106179,0.766364744608478,0.951231049507369,-0.0155339411487931,6.67716778385595e-10,2.43219388211945e-09,-0.0125872454734476,0.131069414200503,0.391427118816537,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00923168462027214,0.170577644811509,0.324105320059328,0.00565029658152578,0.278406460862203,0.642097560440376,0.00709564569905564,0.454671329492046,0.764250863775917
"EIF3K",0.0017393195920779,0.652863967277475,0.685405473434608,0.00815342875740988,0.19027635426952,0.419412761780273,0.00600112424526524,0.493105782820153,0.791638544998285,0.0181737971062803,0.015552785792127,0.254458362278777,-0.0531572562105904,0.00753962593554135,0.00823204056227474,-0.0361118437071289,0.355136531646588,0.63553796935776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00384416017785156,0.688684312274743,0.782884908732121,0.0119961107323023,0.243546880494764,0.608921133775954,0.00723807009371991,0.590616146096295,0.823945981591127
"EIF4A1",-0.00248324243961259,0.939403912185211,0.947841671875497,0.00932066115237429,0.340001228607211,0.550545922472764,-0.00652207970745769,0.391606080120072,0.743919004317817,0.0120640406074901,0.500428574995644,0.85086115669249,0.0944948755841611,8.82345893421066e-11,4.98131511512081e-10,-0.0376532916978323,0.00663585748678899,0.0878906754838945,0.0117324863272705,0.143893634585938,0.354487964370566,NA,NA,NA,-0.0517676584910786,0.00842855443267516,0.175232384030699,-0.00767180295757121,0.216222230288472,0.372073501229074,0.0217233978357547,0.0316699635492302,0.278888290241432,0.00975039702988658,0.515957061336059,0.785943001368726
"EIF4A2",0.0212806482634419,0.000349381383359279,0.00313977403178872,0.0136834735570393,0.0823275103364467,0.270373440701566,-2.32460472153473e-06,0.802551641936719,0.930672102012147,-0.0379925414673587,0.217804395533799,0.661871609728924,0.0450245369245958,2.19437494309426e-08,4.45114917366988e-08,0.0239787004108592,0.539760157067027,0.765968086594824,0.0230162484200447,0.0627434744436691,0.233547522909099,0.0170191039603445,0.124224104718868,0.400031119971331,0.0290440043949136,0.118507035252129,0.41608129360172,0.0218294010710136,0.00910408134896645,0.0565103335160846,0.00748734929533187,0.613563881125875,0.872033705064728,-0.011453024212458,0.346227441692255,0.717866071765592
"EIF5A",0.00855895480445187,0.0870072966516429,0.138308768733979,0.00276088833567658,0.504345408441692,0.702092349161635,0.000102673669284091,0.643800515965938,0.862001361981239,NA,NA,NA,0.00821382871255534,5.77625785170764e-09,1.36966114156835e-08,-0.0230953905185162,0.0433897499882561,0.231424870992662,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0079418388921924,0.405356592208133,0.543603207760599,0.00903970602704959,0.236016587655866,0.607604472002078,0.00466599072375819,0.677585596310469,0.863236538728903
"EIF5B",0.00313023392456066,0.149915093766581,0.205789762115429,0.00352220637811316,0.336961774627113,0.55022872059364,1.79834183969968e-06,0.996569258349999,0.996875272427713,NA,NA,NA,0.0225289887995046,1.86854765957842e-13,1.18464485852208e-11,0.119567358044657,0.0612342472018252,0.270862778953235,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00637865745334418,0.36957746773016,0.520667481487613,0.00741464474620937,0.210608770476456,0.583602568341496,0.00262073314665782,0.696913366786546,0.863236538728903
"ELF1",-0.0160689139410189,0.0169785126731305,0.041954409032074,-0.000689895134179691,0.381082117599374,0.592284255064087,0.0184609030066367,0.153005704256956,0.568799734972852,0.0203029888243106,0.0274772256802484,0.30176742589185,0.04054375232608,1.48191358734954e-10,7.31667516858062e-10,0.0419983073970412,0.789989364396941,0.909358166572344,-0.0341908769290321,0.0322479701804598,0.180548622530085,-0.0337175878557667,0.298515153752924,0.565224156858496,0.0117659086042605,0.436722029936579,0.699875047975287,-0.00954598725607028,0.381999150061631,0.529497550510129,0.0144734252879086,0.352935763260344,0.720321675638947,0.0220428688636402,0.0836085367638727,0.449893554967506
"ELMO1",-0.00516048704792541,0.605832457524234,0.641022097914182,-0.000386136287233788,0.909878739198362,0.948223889147572,0.00494024174737486,0.656075226602099,0.868184259854776,-0.0279305130355822,0.00782312255755249,0.212924987870777,-0.000534142105320178,2.62552553095444e-06,3.9018226640573e-06,0.0183965797225536,0.05340880504639,0.254736778851695,NA,NA,NA,0.0140042008179336,0.198029025050034,0.478142620068993,0.0120474971739118,0.528642208302065,0.757367060604678,-0.014582968530056,0.0159917954074045,0.0739195223884815,-0.00351223034796126,0.472039061241451,0.798778598944518,0.0115001658251655,0.695803618762565,0.863236538728903
"ELOB",0.00260680304159025,0.0161825861146004,0.0402599939150177,0.00363562271881397,0.0344973976294989,0.161824156152922,0.00432781546898989,0.76644321118182,0.924235178775586,0.0303940063200637,0.354555610408465,0.773351261727174,-0.0139059907703737,5.2563502237932e-10,2.00867669266383e-09,-0.00565932307671846,0.579064934223936,0.789110848252991,0.0013237078165635,0.194701355840166,0.410937788161339,0.00400091978673356,0.298185080900706,0.565224156858496,-0.00180682987914298,0.960848152137769,0.972518372609077,0.00311480077866717,0.0192431910789989,0.0831746009675727,0.0048263672299774,0.18963068927418,0.565757676264288,0.00911340157570691,0.146313922864363,0.533783754417282
"EML4",-0.019329184783452,0.000702980728612883,0.00483478582739881,-0.00744894277465347,0.55717425852631,0.742259683475669,0.0153495703544907,0.042946604576359,0.308751265332743,0.061901431092758,0.232293040401654,0.667366833562672,-0.0367100062347147,0.000312129605046789,0.000373160533407893,-0.0517692498953026,0.306209033680975,0.589318087628122,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0146853869119533,0.118684313031527,0.259137356845218,-0.00474700574536614,0.0578087688028779,0.336145910019399,0.0196834704659429,0.0632785435111307,0.428273192496658
"EMP3",-0.0331634377839818,0.000140713428284753,0.00183745529578917,-0.0256894745587108,0.0287821853826378,0.149512828766186,-0.00272443348247259,0.911963382995796,0.968455419148232,-0.0118623609331933,0.897501536190932,0.985123654581861,0.0187473455836242,1.07244072301593e-09,3.49052950152714e-09,0.0250514527731037,0.341605706911564,0.630714660875084,-0.0302251158445492,0.0313968623208762,0.180548622530085,-0.0103310524215769,0.438693115928415,0.695302046955521,0.05242150145001,0.0045610924417054,0.134149777697218,-0.0262832780365209,0.0504786988292192,0.150742231211655,-0.0437599364857107,0.0138501193014374,0.182922917115326,-0.035090134576202,0.11249925057088,0.500488791909821
"ENSA",0.00343802153834125,0.0189706478234047,0.0453411937339531,0.00353131305864811,0.0248960302588776,0.138629693671736,-0.0004656866834074,0.99628235590055,0.996875272427713,NA,NA,NA,0.0528775723278599,3.33696369029973e-10,1.42822045944829e-09,0.00125597334856411,0.530051742503598,0.760264327129276,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00661223059113395,0.0815504054938561,0.205245064660163,0.00231959386907159,0.0531061855632104,0.334057441362293,-0.00577289740995109,0.741335630788135,0.881799223990098
"EPC1",-0.0134965015596231,0.0194886945057527,0.0462513383692863,-0.0081312878086624,0.522154822436945,0.716721297252641,0.00463709271324159,0.796354229834339,0.928638973749036,-0.0284809094115513,0.543900449469667,0.863402730231107,0.10595049454312,5.84159777602222e-11,3.73164753453359e-10,0.00792400142877388,0.10901925068966,0.352520441038934,-0.0100699073328704,0.463460238702756,0.639765440328081,-0.0287264621924383,0.00281442529546894,0.0690274835625541,-0.0264012534224276,0.228354353835648,0.554258140377786,-0.0179818274235165,0.0147060261339778,0.0709974261690372,0.00152214259124119,0.966485132566078,0.996313634508831,0.0173075994724067,0.13182552437775,0.532604246531885
"ERH",0.00363325631388555,0.00256026558566359,0.0112872585415898,0.00424039717307148,0.498222212441979,0.698594189184949,-0.000172113437634208,0.0371158698652851,0.301907014207486,0.000991742400941145,0.975353575892016,0.987969552978075,-0.0322033461845655,0.0218493635854075,0.0230049879816837,0.0424977207997042,0.495078268510773,0.742104552942516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089562561418379,0.051435520866093,0.152551084070426,0.00440612805426328,0.731281943900253,0.925291696685334,-0.00746654487818471,0.310991620500213,0.700109899933307
"ERP29",-0.00312476726191465,0.172618707246486,0.229025607645928,-0.000972303363501993,0.912696120691138,0.948223889147572,0.00259119797409099,0.75357191233401,0.923488239548099,0.0577252661270445,0.495548926582215,0.85086115669249,-0.0181355942789709,1.21645322177412e-05,1.66339290389561e-05,0.000119036325358625,0.999963573953036,0.999996874193867,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00127562923595645,0.397348250114263,0.539164926168908,-0.00384549545326197,0.544954869002298,0.834727731570243,-0.00141730887031993,0.974340572813548,0.98617567489299
"EVI2B",0.00438935108971265,0.0573741274065231,0.101079639474526,-0.00505951450051517,0.356402472934405,0.56987981566163,-0.00269200200744645,0.575591064767677,0.827606612044335,0.0521609432041369,0.214253329258094,0.655505271286104,-0.0125703608092548,1.98538970757619e-05,2.67215973220947e-05,-0.0139098123558461,0.00840979168011416,0.10137957662731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00490968729420627,0.282265076113713,0.439584858678883,-0.00695319302498604,0.543168008727111,0.834727731570243,-0.00271152112565318,0.142308667178854,0.532604246531885
"EVL",0.0172717260886135,7.85240629357169e-07,5.29252184186732e-05,0.020614208586271,0.00334730829253072,0.0318397843439916,-0.00292382913663272,0.511688417221063,0.80117874931808,NA,NA,NA,-0.00899198904968898,1.14512870268444e-09,3.67818076579986e-09,0.00519868015017326,0.234801742997655,0.529994880799233,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205682010254233,3.08476087529158e-05,0.00223388100052365,0.0215776868914815,0.0133475652949574,0.180692665180486,-0.00562094048002536,0.320315768376566,0.700109899933307
"EZR",-0.0204260514681626,0.0305945106209657,0.064844969051984,-0.0111780366932566,0.284723544752401,0.499188376515898,0.00872112602719015,0.322090050382915,0.692274326764808,-0.0250334314823787,0.058228126225161,0.397949148251857,-0.034835239726881,1.16428001990919e-08,2.51672650768249e-08,0.0152681904987788,0.198088776480427,0.478641823345878,-0.010590239831475,0.406421006996541,0.595399032514019,0.0117505332311895,0.640025681416098,0.835439684985719,0.0254044383904879,0.109312815323958,0.396314086283916,-0.0219623844410802,0.0955547746255678,0.223819674257732,-0.021509564192225,0.139726927796379,0.500847881131264,-0.00505214108981884,0.141051124707766,0.532604246531885
"FAM133B",-0.0104147316427018,0.0403514553129399,0.0774839911137365,-0.0115506610399524,0.195707308955128,0.419412761780273,-0.0010092356102258,0.935098012215226,0.974241069874613,-0.0406564706262948,0.254682011944447,0.684252959129717,0.0482252013149004,8.26748369290955e-13,2.74108118775751e-11,0.0154864113863753,0.920678677559366,0.970206060790225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0114027843931417,0.042516384224743,0.134842109092342,-0.00945321462662557,0.330699876822735,0.700463321152558,-0.000757170721175926,0.761038476419417,0.890021899455248
"FAM30A",0.00781768514561197,0.00280529860855408,0.0118916431582733,NA,NA,NA,-0.00644213298169764,0.339122779690325,0.706579577527101,NA,NA,NA,0.00448889556455021,0.00011375583141937,0.000141739434781632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144877313540596,0.00627315467439804,0.0454685919488033,NA,NA,NA,-0.0141943691217934,0.0419282923713477,0.382923743564249
"FAM49B",0.00699987468953384,0.169615117850327,0.225930018638577,-0.00451465713180356,0.814964704836921,0.892196154941693,-0.009433270913979,0.433922870223731,0.760270125127201,-0.0182934286182048,0.628565864079875,0.922029792471065,0.00122409465803167,9.90050234946738e-11,5.43258334047697e-10,0.00427484027082202,0.991510111349075,0.998035438795963,-0.000976754073590158,0.721241027164132,0.810926883771135,-0.00554670480334347,0.948758282215931,0.978144600691646,0.0118072318050192,0.71050569301259,0.853973188717055,0.0130901332494372,0.100472128716314,0.232208191102332,-0.00773264398596239,0.731869478836535,0.925291696685334,-0.021759342213455,0.0452879330104176,0.394666844990065
"FAU",0.0350474280681248,0.103337452844407,0.158654768148361,-0.0447880034144338,0.0823324451972126,0.270373440701566,-0.0628876129254398,0.00966579700336268,0.183186727340187,-0.00498483922512194,0.99795027276785,0.99795027276785,-0.141359093482824,2.27668500857051e-12,4.19487337358662e-11,0.00910109222085198,0.629303687687634,0.8198885337213,0.016313805013961,0.765989495262377,0.839288739108101,-0.0141998479087831,0.346697771470091,0.633573182372794,-0.0342726494735422,0.412515287288861,0.678886535552197,0.0542722507190979,0.0528455868754307,0.154481220274185,-0.0642011720848865,0.0740012464108557,0.368719831880799,-0.0729600902530411,0.039218464971883,0.378776627506221
"FCER1G",-0.00341007782274608,0.00364073625786453,0.0142483904954548,-0.00278572217219297,0.310574087603017,0.527158648694595,NA,NA,NA,0.0133909582560566,0.0251525914184067,0.296380635262743,0.136989528905695,4.68231291647019e-05,6.10984734222329e-05,-0.0101892374839766,0.542453660052736,0.765968086594824,-0.0310728416022616,0.0654140150852979,0.234400220722318,-0.0145469593185445,0.467959986599372,0.722083952832143,0.00466739472645467,0.951707135545872,0.968508195408965,-0.00333285330426901,0.0830782683198723,0.206271471914197,0.000643864121315882,0.959524391213009,0.995189361364153,NA,NA,NA
"FCHSD2",0.0298796302896978,0.000140623509446395,0.00183745529578917,0.0537822920021107,0.000321306627833034,0.00777160406071152,0.0180626239440304,0.0397364872578724,0.301907014207486,0.0945914460335573,0.309207537357207,0.736885606862748,0.0544307921052217,7.40871748886939e-10,2.60981982323959e-09,0.275038282193849,0.0346917583806242,0.213755522954608,0.0260219521160044,0.00779752055902594,0.0996818168761964,0.0731710160745719,0.000823454558841435,0.0479662280525136,0.0583062833003877,0.000102346602717964,0.0449225768684678,0.0373336033539152,0.0595701547621567,0.165388065457873,0.0343158153357578,0.045465785509112,0.312073693871301,-0.0103588006250675,0.499505917964303,0.784525195621349
"FCMR",0.0222613389728325,0.000101902886208485,0.0015323908518634,0.0147374936722243,0.037953214266933,0.171788232997697,-0.0100589282854577,0.324272443284506,0.692274326764808,NA,NA,NA,-0.0648006878457147,0.0021955576557117,0.0025092087493848,0.0770955718702746,0.174625283688079,0.442491363759395,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274316395530369,0.00014449618593071,0.00571570931164439,0.0146022631097123,0.0954871237533046,0.413650220099315,-0.0160735461899363,0.111153773634391,0.498427635741517
"FCRL1",0.0205998443184169,0.00242927670033666,0.0109155499735127,0.00894519174601308,0.119465983422516,0.325586870313477,-0.00475258970440749,0.787077335747449,0.927454671915775,0.123118084893656,0.01690217583236,0.258067367586764,-0.0588201602085177,0.000129668622627226,0.000160631463051961,0.00505714989647105,0.999992202289473,0.999996874193867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300393655748818,0.00822281239179106,0.053726496003507,0.0107624326501962,0.141488725576309,0.500847881131264,-0.00493493759382922,0.773116673815665,0.893273866474132
"FNBP1",-0.00454212447272068,0.452885754601214,0.503704618153826,-0.0122347651512698,0.131637463850736,0.341275974010942,-0.00772697107257564,0.611604172020972,0.848800224822148,0.0047868508959176,0.263387725396167,0.688367834089605,-0.091911047132759,0.000434436346720351,0.000516496545545306,-0.0135151396192093,0.445860761831856,0.717139470956535,0.0117783798789462,0.418120305707004,0.60296007499821,-0.000122123319166195,0.694610987707075,0.849576693625976,-6.86359697905452e-09,0.866076758300916,0.948074881359799,-0.0180210671316311,0.128082662699185,0.267378152017943,-0.0206075148930724,0.282361150431141,0.646505551621407,-0.012657685733962,0.388739203236367,0.736732858012151
"FNIP1",-0.0283220183076582,0.000535571408056327,0.00424676622388193,-0.0268400076239888,0.00337645929650813,0.0318397843439916,0.00820969235196657,0.18148460399076,0.585829677921528,-0.00557491401746063,0.948846941707475,0.987322337241211,-0.0292428629512521,9.36162305318354e-07,1.46768302811815e-06,-0.0491288874783865,0.388952584589931,0.670882052350871,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.032507570396547,0.00235728785191951,0.0262626044015135,-0.0174721587454984,0.180598175171404,0.552507976583701,0.0208186300597555,0.0566619610768595,0.428273192496658
"FOS",0.0089810545325078,0.0133919567288876,0.035676596186839,0.0240568302352324,0.0656107243662974,0.234021662025411,0.0153767787208823,0.208406414036773,0.591474047602982,-0.00030582813672847,0.782798783753201,0.951231049507369,0.00474384677689005,0.00171786010781446,0.00197646270468975,0.117023656541584,0.0205889778721273,0.16307343823972,0.0112588886476044,0.285205610110189,0.488776281094636,0.0189704435393737,0.59325349788639,0.799006156112884,0.0151763187104974,0.0756524935189316,0.334745546543945,0.00965449507240626,0.125177878664566,0.265566833612859,0.0289309990104113,0.161154116095136,0.525692493165761,0.0170837601831739,0.525221585481492,0.794511903071065
